Date,ResourceName,ResourceGroup,Deployment,Metric,Value
2026-07-03,contoso-foundry-claims,rg-ai-claims,,InputTokens,5154273.21
2026-07-03,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1529200.35
2026-07-03,contoso-foundry-claims,rg-ai-claims,,TotalCalls,3764.58
2026-07-03,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,38.32
2026-07-03,contoso-foundry-member,rg-ai-member,,InputTokens,2371842.85
2026-07-03,contoso-foundry-member,rg-ai-member,,OutputTokens,797157.17
2026-07-03,contoso-foundry-member,rg-ai-member,,TotalCalls,1735.77
2026-07-03,contoso-foundry-dev,rg-ai-dev,,InputTokens,1608024.46
2026-07-03,contoso-foundry-dev,rg-ai-dev,,OutputTokens,586734.38
2026-07-03,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1092.88
2026-07-03,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3918245.47
2026-07-03,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,959152.01
2026-07-03,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1687.02
2026-07-04,contoso-foundry-prod,rg-ai-prod,,InputTokens,1057356.44
2026-07-04,contoso-foundry-prod,rg-ai-prod,,OutputTokens,312183.09
2026-07-04,contoso-foundry-prod,rg-ai-prod,,TotalCalls,730.12
2026-07-04,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,35.92
2026-07-04,contoso-foundry-claims,rg-ai-claims,,InputTokens,861997.39
2026-07-04,contoso-foundry-claims,rg-ai-claims,,OutputTokens,272242.20
2026-07-04,contoso-foundry-claims,rg-ai-claims,,TotalCalls,406.42
2026-07-04,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,37.00
2026-07-04,contoso-foundry-member,rg-ai-member,,InputTokens,231600.50
2026-07-04,contoso-foundry-member,rg-ai-member,,OutputTokens,56601.26
2026-07-04,contoso-foundry-member,rg-ai-member,,TotalCalls,254.61
2026-07-04,contoso-foundry-dev,rg-ai-dev,,InputTokens,98512.90
2026-07-04,contoso-foundry-dev,rg-ai-dev,,OutputTokens,35936.40
2026-07-04,contoso-foundry-dev,rg-ai-dev,,TotalCalls,75.35
2026-07-04,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,123816.28
2026-07-04,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,39703.31
2026-07-04,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,114.25
2026-07-05,contoso-foundry-prod,rg-ai-prod,,InputTokens,534091.02
2026-07-05,contoso-foundry-prod,rg-ai-prod,,OutputTokens,205894.91
2026-07-05,contoso-foundry-prod,rg-ai-prod,,TotalCalls,272.01
2026-07-05,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,31.34
2026-07-05,contoso-foundry-claims,rg-ai-claims,,InputTokens,295242.66
2026-07-05,contoso-foundry-claims,rg-ai-claims,,OutputTokens,77128.30
2026-07-05,contoso-foundry-claims,rg-ai-claims,,TotalCalls,254.42
2026-07-05,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,36.70
2026-07-05,contoso-foundry-member,rg-ai-member,,InputTokens,316000.49
2026-07-05,contoso-foundry-member,rg-ai-member,,OutputTokens,121373.35
2026-07-05,contoso-foundry-member,rg-ai-member,,TotalCalls,295.85
2026-07-05,contoso-foundry-dev,rg-ai-dev,,InputTokens,125722.48
2026-07-05,contoso-foundry-dev,rg-ai-dev,,OutputTokens,33705.41
2026-07-05,contoso-foundry-dev,rg-ai-dev,,TotalCalls,121.80
2026-07-05,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,238291.24
2026-07-05,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,83360.61
2026-07-05,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,116.11
2026-07-06,contoso-foundry-prod,rg-ai-prod,,InputTokens,6573354.83
2026-07-06,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1640716.09
2026-07-06,contoso-foundry-prod,rg-ai-prod,,TotalCalls,3998.11
2026-07-06,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,37.04
2026-07-06,contoso-foundry-claims,rg-ai-claims,,InputTokens,7093089.54
2026-07-06,contoso-foundry-claims,rg-ai-claims,,OutputTokens,2530068.15
2026-07-06,contoso-foundry-claims,rg-ai-claims,,TotalCalls,3150.89
2026-07-06,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,28.03
2026-07-06,contoso-foundry-member,rg-ai-member,,InputTokens,2600237.92
2026-07-06,contoso-foundry-member,rg-ai-member,,OutputTokens,946090.76
2026-07-06,contoso-foundry-member,rg-ai-member,,TotalCalls,1758.91
2026-07-06,contoso-foundry-dev,rg-ai-dev,,InputTokens,2367828.69
2026-07-06,contoso-foundry-dev,rg-ai-dev,,OutputTokens,906977.59
2026-07-06,contoso-foundry-dev,rg-ai-dev,,TotalCalls,2594.00
2026-07-06,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3111220.04
2026-07-06,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,982822.33
2026-07-06,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,2864.56
2026-07-07,contoso-foundry-prod,rg-ai-prod,,InputTokens,5047263.20
2026-07-07,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1116625.13
2026-07-07,contoso-foundry-prod,rg-ai-prod,,TotalCalls,2564.22
2026-07-07,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,36.70
2026-07-07,contoso-foundry-claims,rg-ai-claims,,InputTokens,5084971.28
2026-07-07,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1706499.55
2026-07-07,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2302.43
2026-07-07,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,35.23
2026-07-07,contoso-foundry-member,rg-ai-member,,InputTokens,5260418.50
2026-07-07,contoso-foundry-member,rg-ai-member,,OutputTokens,1339302.25
2026-07-07,contoso-foundry-member,rg-ai-member,,TotalCalls,2297.21
2026-07-07,contoso-foundry-dev,rg-ai-dev,,InputTokens,1210224.55
2026-07-07,contoso-foundry-dev,rg-ai-dev,,OutputTokens,277640.14
2026-07-07,contoso-foundry-dev,rg-ai-dev,,TotalCalls,745.00
2026-07-07,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3223344.13
2026-07-07,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1018905.51
2026-07-07,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,2486.44
2026-07-08,contoso-foundry-prod,rg-ai-prod,,InputTokens,5774804.52
2026-07-08,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2042871.31
2026-07-08,contoso-foundry-prod,rg-ai-prod,,TotalCalls,3189.59
2026-07-08,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,31.79
2026-07-08,contoso-foundry-claims,rg-ai-claims,,InputTokens,3100963.48
2026-07-08,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1102022.74
2026-07-08,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1407.01
2026-07-08,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,38.98
2026-07-08,contoso-foundry-member,rg-ai-member,,InputTokens,4748946.84
2026-07-08,contoso-foundry-member,rg-ai-member,,OutputTokens,1292918.00
2026-07-08,contoso-foundry-member,rg-ai-member,,TotalCalls,2836.04
2026-07-08,contoso-foundry-dev,rg-ai-dev,,InputTokens,901994.70
2026-07-08,contoso-foundry-dev,rg-ai-dev,,OutputTokens,327032.12
2026-07-08,contoso-foundry-dev,rg-ai-dev,,TotalCalls,399.33
2026-07-08,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2679439.54
2026-07-08,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,819520.96
2026-07-08,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1233.61
2026-07-09,contoso-foundry-prod,rg-ai-prod,,InputTokens,7321794.08
2026-07-09,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1757967.28
2026-07-09,contoso-foundry-prod,rg-ai-prod,,TotalCalls,4455.44
2026-07-09,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,26.89
2026-07-09,contoso-foundry-claims,rg-ai-claims,,InputTokens,4659173.70
2026-07-09,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1515303.40
2026-07-09,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2723.35
2026-07-09,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,36.82
2026-07-09,contoso-foundry-member,rg-ai-member,,InputTokens,5837697.98
2026-07-09,contoso-foundry-member,rg-ai-member,,OutputTokens,1779190.11
2026-07-09,contoso-foundry-member,rg-ai-member,,TotalCalls,3523.61
2026-07-09,contoso-foundry-dev,rg-ai-dev,,InputTokens,1310778.01
2026-07-09,contoso-foundry-dev,rg-ai-dev,,OutputTokens,502331.31
2026-07-09,contoso-foundry-dev,rg-ai-dev,,TotalCalls,844.67
2026-07-09,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3549112.28
2026-07-09,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,878713.65
2026-07-09,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1700.68
2026-07-10,contoso-foundry-prod,rg-ai-prod,,InputTokens,10987452.19
2026-07-10,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2619036.70
2026-07-10,contoso-foundry-prod,rg-ai-prod,,TotalCalls,4748.31
2026-07-10,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,34.51
2026-07-10,contoso-foundry-claims,rg-ai-claims,,InputTokens,7867356.69
2026-07-10,contoso-foundry-claims,rg-ai-claims,,OutputTokens,2446938.55
2026-07-10,contoso-foundry-claims,rg-ai-claims,,TotalCalls,3599.66
2026-07-10,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,24.50
2026-07-10,contoso-foundry-member,rg-ai-member,,InputTokens,6145187.35
2026-07-10,contoso-foundry-member,rg-ai-member,,OutputTokens,2011488.81
2026-07-10,contoso-foundry-member,rg-ai-member,,TotalCalls,3759.00
2026-07-10,contoso-foundry-dev,rg-ai-dev,,InputTokens,2813861.50
2026-07-10,contoso-foundry-dev,rg-ai-dev,,OutputTokens,638955.86
2026-07-10,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1421.45
2026-07-10,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3240078.71
2026-07-10,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,992639.46
2026-07-10,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,2778.57
2026-07-11,contoso-foundry-prod,rg-ai-prod,,InputTokens,890630.41
2026-07-11,contoso-foundry-prod,rg-ai-prod,,OutputTokens,330647.18
2026-07-11,contoso-foundry-prod,rg-ai-prod,,TotalCalls,615.65
2026-07-11,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,31.51
2026-07-11,contoso-foundry-claims,rg-ai-claims,,InputTokens,474063.61
2026-07-11,contoso-foundry-claims,rg-ai-claims,,OutputTokens,186171.32
2026-07-11,contoso-foundry-claims,rg-ai-claims,,TotalCalls,205.69
2026-07-11,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,32.15
2026-07-11,contoso-foundry-member,rg-ai-member,,InputTokens,486369.95
2026-07-11,contoso-foundry-member,rg-ai-member,,OutputTokens,154053.20
2026-07-11,contoso-foundry-member,rg-ai-member,,TotalCalls,431.06
2026-07-11,contoso-foundry-dev,rg-ai-dev,,InputTokens,111597.47
2026-07-11,contoso-foundry-dev,rg-ai-dev,,OutputTokens,42924.74
2026-07-11,contoso-foundry-dev,rg-ai-dev,,TotalCalls,103.38
2026-07-11,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,303205.75
2026-07-11,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,91446.27
2026-07-11,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,239.52
2026-07-12,contoso-foundry-prod,rg-ai-prod,,InputTokens,1284011.66
2026-07-12,contoso-foundry-prod,rg-ai-prod,,OutputTokens,416749.17
2026-07-12,contoso-foundry-prod,rg-ai-prod,,TotalCalls,966.00
2026-07-12,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,32.64
2026-07-12,contoso-foundry-claims,rg-ai-claims,,InputTokens,953961.50
2026-07-12,contoso-foundry-claims,rg-ai-claims,,OutputTokens,266689.00
2026-07-12,contoso-foundry-claims,rg-ai-claims,,TotalCalls,719.96
2026-07-12,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,34.29
2026-07-12,contoso-foundry-member,rg-ai-member,,InputTokens,381731.74
2026-07-12,contoso-foundry-member,rg-ai-member,,OutputTokens,141578.79
2026-07-12,contoso-foundry-member,rg-ai-member,,TotalCalls,265.46
2026-07-12,contoso-foundry-dev,rg-ai-dev,,InputTokens,228023.49
2026-07-12,contoso-foundry-dev,rg-ai-dev,,OutputTokens,74739.54
2026-07-12,contoso-foundry-dev,rg-ai-dev,,TotalCalls,152.93
2026-07-12,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,244282.91
2026-07-12,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,85011.03
2026-07-12,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,254.67
2026-07-13,contoso-foundry-prod,rg-ai-prod,,InputTokens,4557777.78
2026-07-13,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1637722.16
2026-07-13,contoso-foundry-prod,rg-ai-prod,,TotalCalls,2189.49
2026-07-13,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,36.06
2026-07-13,contoso-foundry-claims,rg-ai-claims,,InputTokens,7718880.06
2026-07-13,contoso-foundry-claims,rg-ai-claims,,OutputTokens,2673538.80
2026-07-13,contoso-foundry-claims,rg-ai-claims,,TotalCalls,3680.88
2026-07-13,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,38.80
2026-07-13,contoso-foundry-member,rg-ai-member,,InputTokens,3733505.22
2026-07-13,contoso-foundry-member,rg-ai-member,,OutputTokens,1223438.98
2026-07-13,contoso-foundry-member,rg-ai-member,,TotalCalls,1938.53
2026-07-13,contoso-foundry-dev,rg-ai-dev,,InputTokens,2731083.27
2026-07-13,contoso-foundry-dev,rg-ai-dev,,OutputTokens,1068045.24
2026-07-13,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1311.81
2026-07-13,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2511680.42
2026-07-13,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,636050.58
2026-07-13,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1089.16
2026-07-14,contoso-foundry-prod,rg-ai-prod,,InputTokens,3493401.12
2026-07-14,contoso-foundry-prod,rg-ai-prod,,OutputTokens,901116.48
2026-07-14,contoso-foundry-prod,rg-ai-prod,,TotalCalls,1659.86
2026-07-14,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,21.58
2026-07-14,contoso-foundry-claims,rg-ai-claims,,InputTokens,2976596.06
2026-07-14,contoso-foundry-claims,rg-ai-claims,,OutputTokens,991058.27
2026-07-14,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2636.66
2026-07-14,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,22.54
2026-07-14,contoso-foundry-member,rg-ai-member,,InputTokens,4048333.47
2026-07-14,contoso-foundry-member,rg-ai-member,,OutputTokens,984621.27
2026-07-14,contoso-foundry-member,rg-ai-member,,TotalCalls,1751.32
2026-07-14,contoso-foundry-dev,rg-ai-dev,,InputTokens,962324.12
2026-07-14,contoso-foundry-dev,rg-ai-dev,,OutputTokens,255082.70
2026-07-14,contoso-foundry-dev,rg-ai-dev,,TotalCalls,826.09
2026-07-14,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,1558840.18
2026-07-14,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,464320.14
2026-07-14,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1123.09
2026-07-15,contoso-foundry-prod,rg-ai-prod,,InputTokens,8874380.71
2026-07-15,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2693316.40
2026-07-15,contoso-foundry-prod,rg-ai-prod,,TotalCalls,5111.66
2026-07-15,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,31.59
2026-07-15,contoso-foundry-claims,rg-ai-claims,,InputTokens,3915274.62
2026-07-15,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1377708.37
2026-07-15,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2334.03
2026-07-15,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,29.21
2026-07-15,contoso-foundry-member,rg-ai-member,,InputTokens,1575245.56
2026-07-15,contoso-foundry-member,rg-ai-member,,OutputTokens,440420.56
2026-07-15,contoso-foundry-member,rg-ai-member,,TotalCalls,1000.60
2026-07-15,contoso-foundry-dev,rg-ai-dev,,InputTokens,2693015.97
2026-07-15,contoso-foundry-dev,rg-ai-dev,,OutputTokens,845857.21
2026-07-15,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1841.09
2026-07-15,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,4280758.79
2026-07-15,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1045959.51
2026-07-15,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1908.92
2026-07-16,contoso-foundry-prod,rg-ai-prod,,InputTokens,9167930.21
2026-07-16,contoso-foundry-prod,rg-ai-prod,,OutputTokens,2259446.92
2026-07-16,contoso-foundry-prod,rg-ai-prod,,TotalCalls,4800.62
2026-07-16,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,30.94
2026-07-16,contoso-foundry-claims,rg-ai-claims,,InputTokens,5878891.69
2026-07-16,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1975394.51
2026-07-16,contoso-foundry-claims,rg-ai-claims,,TotalCalls,4041.09
2026-07-16,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,38.56
2026-07-16,contoso-foundry-member,rg-ai-member,,InputTokens,2533395.32
2026-07-16,contoso-foundry-member,rg-ai-member,,OutputTokens,913548.03
2026-07-16,contoso-foundry-member,rg-ai-member,,TotalCalls,1397.41
2026-07-16,contoso-foundry-dev,rg-ai-dev,,InputTokens,2546818.13
2026-07-16,contoso-foundry-dev,rg-ai-dev,,OutputTokens,628390.32
2026-07-16,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1229.04
2026-07-16,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,4207153.97
2026-07-16,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1403251.86
2026-07-16,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,2365.80
2026-07-17,contoso-foundry-prod,rg-ai-prod,,InputTokens,10323386.32
2026-07-17,contoso-foundry-prod,rg-ai-prod,,OutputTokens,3454680.90
2026-07-17,contoso-foundry-prod,rg-ai-prod,,TotalCalls,9587.74
2026-07-17,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,19.17
2026-07-17,contoso-foundry-claims,rg-ai-claims,,InputTokens,2233893.49
2026-07-17,contoso-foundry-claims,rg-ai-claims,,OutputTokens,629813.15
2026-07-17,contoso-foundry-claims,rg-ai-claims,,TotalCalls,1460.05
2026-07-17,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,38.37
2026-07-17,contoso-foundry-member,rg-ai-member,,InputTokens,6357778.71
2026-07-17,contoso-foundry-member,rg-ai-member,,OutputTokens,1674230.61
2026-07-17,contoso-foundry-member,rg-ai-member,,TotalCalls,4905.63
2026-07-17,contoso-foundry-dev,rg-ai-dev,,InputTokens,1883203.00
2026-07-17,contoso-foundry-dev,rg-ai-dev,,OutputTokens,706938.96
2026-07-17,contoso-foundry-dev,rg-ai-dev,,TotalCalls,894.06
2026-07-17,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2712804.56
2026-07-17,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,765669.43
2026-07-17,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1291.45
2026-07-18,contoso-foundry-prod,rg-ai-prod,,InputTokens,727442.32
2026-07-18,contoso-foundry-prod,rg-ai-prod,,OutputTokens,217966.89
2026-07-18,contoso-foundry-prod,rg-ai-prod,,TotalCalls,663.47
2026-07-18,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,22.97
2026-07-18,contoso-foundry-claims,rg-ai-claims,,InputTokens,601224.62
2026-07-18,contoso-foundry-claims,rg-ai-claims,,OutputTokens,135875.14
2026-07-18,contoso-foundry-claims,rg-ai-claims,,TotalCalls,482.00
2026-07-18,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,25.48
2026-07-18,contoso-foundry-member,rg-ai-member,,InputTokens,754678.25
2026-07-18,contoso-foundry-member,rg-ai-member,,OutputTokens,200378.64
2026-07-18,contoso-foundry-member,rg-ai-member,,TotalCalls,536.41
2026-07-18,contoso-foundry-dev,rg-ai-dev,,InputTokens,130833.38
2026-07-18,contoso-foundry-dev,rg-ai-dev,,OutputTokens,42520.92
2026-07-18,contoso-foundry-dev,rg-ai-dev,,TotalCalls,77.85
2026-07-18,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,520620.70
2026-07-18,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,207649.77
2026-07-18,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,252.97
2026-07-19,contoso-foundry-prod,rg-ai-prod,,InputTokens,539794.60
2026-07-19,contoso-foundry-prod,rg-ai-prod,,OutputTokens,130389.50
2026-07-19,contoso-foundry-prod,rg-ai-prod,,TotalCalls,360.76
2026-07-19,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,35.67
2026-07-19,contoso-foundry-claims,rg-ai-claims,,InputTokens,992470.46
2026-07-19,contoso-foundry-claims,rg-ai-claims,,OutputTokens,330852.62
2026-07-19,contoso-foundry-claims,rg-ai-claims,,TotalCalls,417.69
2026-07-19,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,37.13
2026-07-19,contoso-foundry-member,rg-ai-member,,InputTokens,509521.64
2026-07-19,contoso-foundry-member,rg-ai-member,,OutputTokens,181950.84
2026-07-19,contoso-foundry-member,rg-ai-member,,TotalCalls,280.33
2026-07-19,contoso-foundry-dev,rg-ai-dev,,InputTokens,309264.86
2026-07-19,contoso-foundry-dev,rg-ai-dev,,OutputTokens,115713.37
2026-07-19,contoso-foundry-dev,rg-ai-dev,,TotalCalls,173.15
2026-07-19,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,441401.42
2026-07-19,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,104032.68
2026-07-19,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,276.71
2026-07-20,contoso-foundry-prod,rg-ai-prod,,InputTokens,5792549.17
2026-07-20,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1871741.50
2026-07-20,contoso-foundry-prod,rg-ai-prod,,TotalCalls,4306.99
2026-07-20,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,39.23
2026-07-20,contoso-foundry-claims,rg-ai-claims,,InputTokens,5038075.19
2026-07-20,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1226897.76
2026-07-20,contoso-foundry-claims,rg-ai-claims,,TotalCalls,4954.81
2026-07-20,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,22.60
2026-07-20,contoso-foundry-member,rg-ai-member,,InputTokens,4773336.92
2026-07-20,contoso-foundry-member,rg-ai-member,,OutputTokens,1357920.29
2026-07-20,contoso-foundry-member,rg-ai-member,,TotalCalls,4231.48
2026-07-20,contoso-foundry-dev,rg-ai-dev,,InputTokens,2803680.30
2026-07-20,contoso-foundry-dev,rg-ai-dev,,OutputTokens,894834.55
2026-07-20,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1978.30
2026-07-20,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,4777007.55
2026-07-20,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1453589.77
2026-07-20,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,2673.12
2026-07-21,contoso-foundry-prod,rg-ai-prod,,InputTokens,6668898.97
2026-07-21,contoso-foundry-prod,rg-ai-prod,,OutputTokens,1522735.56
2026-07-21,contoso-foundry-prod,rg-ai-prod,,TotalCalls,7080.53
2026-07-21,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,25.13
2026-07-21,contoso-foundry-claims,rg-ai-claims,,InputTokens,5357761.79
2026-07-21,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1289911.56
2026-07-21,contoso-foundry-claims,rg-ai-claims,,TotalCalls,4175.69
2026-07-21,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,23.39
2026-07-21,contoso-foundry-member,rg-ai-member,,InputTokens,4200290.57
2026-07-21,contoso-foundry-member,rg-ai-member,,OutputTokens,1554718.35
2026-07-21,contoso-foundry-member,rg-ai-member,,TotalCalls,1837.42
2026-07-21,contoso-foundry-dev,rg-ai-dev,,InputTokens,2752425.32
2026-07-21,contoso-foundry-dev,rg-ai-dev,,OutputTokens,647413.74
2026-07-21,contoso-foundry-dev,rg-ai-dev,,TotalCalls,1890.79
2026-07-21,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,2020168.49
2026-07-21,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,475728.64
2026-07-21,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1368.67
2026-07-22,contoso-foundry-prod,rg-ai-prod,,InputTokens,11192225.05
2026-07-22,contoso-foundry-prod,rg-ai-prod,,OutputTokens,3533736.78
2026-07-22,contoso-foundry-prod,rg-ai-prod,,TotalCalls,6600.12
2026-07-22,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,32.22
2026-07-22,contoso-foundry-claims,rg-ai-claims,,InputTokens,6267953.14
2026-07-22,contoso-foundry-claims,rg-ai-claims,,OutputTokens,1998996.77
2026-07-22,contoso-foundry-claims,rg-ai-claims,,TotalCalls,3675.34
2026-07-22,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,34.39
2026-07-22,contoso-foundry-member,rg-ai-member,,InputTokens,4537796.34
2026-07-22,contoso-foundry-member,rg-ai-member,,OutputTokens,1009298.61
2026-07-22,contoso-foundry-member,rg-ai-member,,TotalCalls,4532.85
2026-07-22,contoso-foundry-dev,rg-ai-dev,,InputTokens,710625.99
2026-07-22,contoso-foundry-dev,rg-ai-dev,,OutputTokens,248616.47
2026-07-22,contoso-foundry-dev,rg-ai-dev,,TotalCalls,714.52
2026-07-22,contoso-foundry-analytics,rg-ai-analytics,,InputTokens,3297739.05
2026-07-22,contoso-foundry-analytics,rg-ai-analytics,,OutputTokens,1103171.83
2026-07-22,contoso-foundry-analytics,rg-ai-analytics,,TotalCalls,1480.36
2026-07-23,contoso-foundry-prod,rg-ai-prod,,InputTokens,11164788.83
2026-07-23,contoso-foundry-prod,rg-ai-prod,,OutputTokens,3142561.11
2026-07-23,contoso-foundry-prod,rg-ai-prod,,TotalCalls,8391.29
2026-07-23,contoso-foundry-prod,rg-ai-prod,,ProvisionedUtilization,31.09
2026-07-23,contoso-foundry-claims,rg-ai-claims,,InputTokens,2821475.94
2026-07-23,contoso-foundry-claims,rg-ai-claims,,OutputTokens,907565.98
2026-07-23,contoso-foundry-claims,rg-ai-claims,,TotalCalls,2000.53
2026-07-23,contoso-foundry-claims,rg-ai-claims,,ProvisionedUtilization,27.05
2026-07-23,contoso-foundry-member,rg-ai-member,,InputTokens,6152967.85
2026-07-23,contoso-foundry-member,rg-ai-member,,OutputTokens,1817771.93
2026-07-23,contoso-foundry-member,rg-ai-member,,TotalCalls,4380.13
