BillingPlan Id,BillingPlan Name,Environment Id,Environment Name,Capacity Type,Entitled Quantity,Prepaid Consumed Quantity,Pay as you go Consumed Quantity,Usage Date
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,34,6/17/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,149,6/17/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,125,6/17/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,54,6/17/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,14,6/18/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,208,0,6/18/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,198,6/18/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,128,0,6/18/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,13,6/18/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,20,6/18/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,34,0,6/18/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,71,6/18/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,83,6/18/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,73,6/19/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,6,6/19/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,173,6/19/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,216,6/19/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,35,6/19/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,103,6/19/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,14,6/19/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,193,6/19/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,39,6/19/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,59,0,6/20/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,53,0,6/20/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,47,0,6/20/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,48,0,6/20/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,2,6/20/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,10,6/20/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,22,0,6/20/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,21,0,6/20/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,4,6/20/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,55,0,6/21/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,60,0,6/21/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,45,0,6/21/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,8,0,6/21/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,11,6/21/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,8,6/21/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,24,0,6/21/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,23,0,6/21/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,12,6/21/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,387,0,6/22/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,199,0,6/22/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,209,6/22/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,11,6/22/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,101,6/22/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,86,6/22/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,49,0,6/22/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,8,6/22/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,55,6/22/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,205,0,6/23/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,38,6/23/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,196,6/23/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,215,6/23/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,145,6/23/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,93,6/23/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,54,0,6/23/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,167,6/23/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,30,6/23/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,296,6/24/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,231,6/24/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,114,0,6/24/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,202,6/24/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,131,6/24/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,120,6/24/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,86,6/24/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,122,6/24/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,56,6/24/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,260,6/25/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,331,6/25/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,155,0,6/25/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,112,0,6/25/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,33,6/25/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,64,6/25/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,109,6/25/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,33,0,6/25/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,76,6/25/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,364,6/26/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,286,0,6/26/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,57,0,6/26/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,23,6/26/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,81,6/26/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,17,6/26/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,31,6/26/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,150,6/26/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,20,6/26/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,8,0,6/27/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,12,0,6/27/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,44,0,6/27/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,20,0,6/27/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,17,6/27/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,15,6/27/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,12,0,6/27/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,33,0,6/27/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,14,6/27/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,31,0,6/28/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,76,0,6/28/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,39,0,6/28/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,14,0,6/28/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,7,6/28/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,13,6/28/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,11,0,6/28/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,14,0,6/28/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,13,6/28/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,305,0,6/29/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,266,0,6/29/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,233,193,6/29/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,56,0,6/29/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,118,6/29/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,142,6/29/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,52,0,6/29/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,171,6/29/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,25,6/29/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,159,6/30/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,87,0,6/30/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,167,0,6/30/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,54,0,6/30/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,80,6/30/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,115,6/30/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,107,6/30/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,39,6/30/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,73,6/30/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,159,7/1/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,146,7/1/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,56,0,7/1/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,101,7/1/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,84,7/1/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,136,7/1/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,58,7/1/2026 12:00:00 AM
6271c993-f266-5c19-b29f-33f3afdef232,Contoso Health Capacity,4ea29527-aae9-2482-2849-9c9fc2f59b3b,Provider Portal,MCSMessages,3000,100,61,7/1/2026 12:00:00 AM
d1cc2c72-bdba-ebe8-20d4-a2ebe4895f87,,423e705c-b9ba-8bba-894c-2debf976f9f7,HR Helpdesk,MCSMessages,0,0,49,7/1/2026 12:00:00 AM
5a06f870-6ebc-f8e5-da4a-378af6e32655,Contoso Health Capacity,632f5262-ff7c-664f-b383-4a8f0b395fde,AI Centre of Excellence,MCSMessages,12000,400,232,7/2/2026 12:00:00 AM
f2e0767b-3746-7143-aee9-a25e4b0b395d,Contoso Health Capacity,13a55d62-a7f3-b2e7-6d8f-5b05a74e8821,Member Services Live,MCSMessages,9000,300,313,7/2/2026 12:00:00 AM
d643615f-7c3b-21a9-b9f3-76ce18c3da02,Contoso Health Capacity,f148bf2c-e3b1-9c7e-ad62-fb4831aeb13f,Claims Automation,MCSMessages,7000,199,0,7/2/2026 12:00:00 AM
99b90bea-4434-dae7-e4ec-49cf17e54d9d,Contoso Health Capacity,59a0f3c4-0dbc-05fa-3114-e0e4a9ed627b,Clinical Assistant,MCSMessages,4500,150,141,7/2/2026 12:00:00 AM
c253f352-ab34-12ba-de3c-9f6f7e16d29a,,7eb9044d-c52b-a2dc-fc18-2b3c39fbb388,Care Plan Test,MCSMessages,0,0,157,7/2/2026 12:00:00 AM
348b117c-9ac2-5cd0-d426-296c51796355,,d595a4e0-2781-3313-aa8d-6ed25942c5ea,Ask Contoso Test,MCSMessages,0,0,97,7/2/2026 12:00:00 AM
541bd8f3-a230-481b-565e-6438d5bd05fe,Contoso Health Capacity,5ee70314-9715-10be-03eb-0ece636ed411,Pharmacy Pilot,MCSMessages,2000,67,125,7/2/2026 12:00:00 AM
