UsageDate,ServiceName,MeterCategory,Meter,ResourceId,ResourceName,ResourceGroup,Cost,UsageQuantity,Currency,DepartmentTag
2026-07-06,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,1.350822,0.540329,USD,Data & Analytics
2026-07-06,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,18.329872,1.832987,USD,Clinical Operations
2026-07-06,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,3.914966,0.391497,USD,Engineering
2026-07-06,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,4.418648,3.534919,USD,Clinical Operations
2026-07-06,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,7.969490,0.796949,USD,Data & Analytics
2026-07-06,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,0.937864,0.852603,USD,Member Services
2026-07-06,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,9.137681,2.076746,USD,Clinical Operations
2026-07-06,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,2.242755,0.509717,USD,Member Services
2026-07-07,Foundry Models,Foundry Models,5.4 cd inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.14461,1.314633,USD,Finance
2026-07-07,Foundry Models,Foundry Models,5.4 inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,2.081884,1.892622,USD,Sales
2026-07-07,Foundry Models,Foundry Models,5.4 opt Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,1.42699,0.324316,USD,Engineering
2026-07-07,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,3.122695,0.390337,USD,Member Services
2026-07-07,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,13.669282,5.467713,USD,Clinical Operations
2026-07-07,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,0.721584,0.288634,USD,Engineering
2026-07-07,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,11.603481,1.160348,USD,Claims Processing
2026-07-07,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,0.344271,0.275417,USD,Engineering
2026-07-07,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,1.803548,1.442839,USD,Data & Analytics
2026-07-07,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,5.035434,0.503543,USD,Clinical Operations
2026-07-07,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,2.920232,2.654756,USD,Clinical Operations
2026-07-07,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,1.544784,1.404349,USD,Claims Processing
2026-07-07,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,1.583442,1.439493,USD,Member Services
2026-07-07,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,9.547372,2.169857,USD,Clinical Operations
2026-07-07,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,1.844186,0.419133,USD,Member Services
2026-07-07,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,3.876231,0.880962,USD,Data & Analytics
2026-07-08,Foundry Models,Foundry Models,5.4 cd inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.148157,1.346884,USD,Finance
2026-07-08,Foundry Models,Foundry Models,5.4 inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,1.503187,1.366534,USD,Sales
2026-07-08,Foundry Models,Foundry Models,5.4 opt Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,3.224258,0.732786,USD,Finance
2026-07-08,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,13.773170,6.886585,USD,Clinical Operations
2026-07-08,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,6.165108,3.082554,USD,Member Services
2026-07-08,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,2.134389,1.067195,USD,Data & Analytics
2026-07-08,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,13.132757,1.641595,USD,Clinical Operations
2026-07-08,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,6.721987,0.840248,USD,Claims Processing
2026-07-08,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,6.298871,2.519548,USD,Clinical Operations
2026-07-08,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,8.610389,3.444156,USD,Claims Processing
2026-07-08,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,15.680502,1.568050,USD,Claims Processing
2026-07-08,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,3.121018,0.312102,USD,Data & Analytics
2026-07-08,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,2.712671,2.170137,USD,Claims Processing
2026-07-08,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,1.302546,1.042037,USD,Engineering
2026-07-08,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,1.858574,0.185857,USD,Claims Processing
2026-07-08,Microsoft Copilot Studio,Microsoft Copilot Studio,Pay As You Go Copilot Credit,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.powerplatform/accounts/contoso-studio,contoso-studio,rg-copilot-studio,5.347058,534.705841,USD,
2026-07-08,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.776305,0.705731,USD,Clinical Operations
2026-07-08,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,0.712198,0.647453,USD,Claims Processing
2026-07-08,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,2.123924,1.930840,USD,Data & Analytics
2026-07-08,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,4.018304,0.913251,USD,Clinical Operations
2026-07-08,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,6.265397,1.423954,USD,Claims Processing
2026-07-09,Foundry Models,Foundry Models,5.4 cd inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.07102,0.645634,USD,Sales
2026-07-09,Foundry Models,Foundry Models,5.4 inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,1.2383,1.125727,USD,Finance
2026-07-09,Foundry Models,Foundry Models,5.4 opt Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,2.885762,0.655855,USD,Finance
2026-07-09,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,4.561993,2.280996,USD,Claims Processing
2026-07-09,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,2.816964,1.408482,USD,Member Services
2026-07-09,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,5.052608,2.526304,USD,Data & Analytics
2026-07-09,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,18.912627,2.364078,USD,Clinical Operations
2026-07-09,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,2.581524,0.322690,USD,Member Services
2026-07-09,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,4.297322,1.718929,USD,Clinical Operations
2026-07-09,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,2.669560,1.067824,USD,Data & Analytics
2026-07-09,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,22.094098,2.209410,USD,Clinical Operations
2026-07-09,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,4.859847,0.485985,USD,Data & Analytics
2026-07-09,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,8.760183,7.008147,USD,Clinical Operations
2026-07-09,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,5.715286,4.572229,USD,Claims Processing
2026-07-09,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,1.083320,0.866656,USD,Data & Analytics
2026-07-09,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,11.991641,1.199164,USD,Member Services
2026-07-09,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,4.375202,3.977457,USD,Clinical Operations
2026-07-09,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,1.372142,1.247402,USD,Claims Processing
2026-07-09,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,4.012039,3.647308,USD,Member Services
2026-07-09,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,3.725687,0.846747,USD,Clinical Operations
2026-07-09,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,5.499535,1.249894,USD,Claims Processing
2026-07-09,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,1.736448,0.394647,USD,Data & Analytics
2026-07-10,Foundry Models,Foundry Models,5.4 cd inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.259175,2.356139,USD,Engineering
2026-07-10,Foundry Models,Foundry Models,5.4 inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.904551,0.822319,USD,Sales
2026-07-10,Foundry Models,Foundry Models,5.4 opt Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,3.200116,0.727299,USD,Clinical Operations
2026-07-10,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,7.952724,3.976362,USD,Clinical Operations
2026-07-10,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,2.183950,1.091975,USD,Member Services
2026-07-10,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,17.097556,2.137194,USD,Clinical Operations
2026-07-10,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,2.447931,0.305991,USD,Engineering
2026-07-10,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,6.148404,0.768551,USD,Data & Analytics
2026-07-10,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,7.652617,3.061047,USD,Claims Processing
2026-07-10,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,1.791831,0.716733,USD,Data & Analytics
2026-07-10,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,10.681266,1.068127,USD,Claims Processing
2026-07-10,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,5.918199,0.591820,USD,Data & Analytics
2026-07-10,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,11.751443,1.175144,USD,Claims Processing
2026-07-10,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,2.968306,2.698460,USD,Clinical Operations
2026-07-10,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,3.367293,3.061175,USD,Claims Processing
2026-07-10,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,1.903580,1.730527,USD,Engineering
2026-07-10,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,7.576834,1.722008,USD,Clinical Operations
2026-07-10,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,2.997043,0.681146,USD,Data & Analytics
2026-07-11,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,0.282139,0.141070,USD,Engineering
2026-07-11,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.643992,0.080499,USD,Clinical Operations
2026-07-11,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,1.040409,0.130051,USD,Claims Processing
2026-07-11,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,1.023767,0.127971,USD,Member Services
2026-07-11,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,0.703123,0.281249,USD,Claims Processing
