"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount"
"2026-07-02","njolliffe","copilot","copilot_ai_credit","GPT-5.6 Terra","152.133322","ai-credits","0.01","1.521333","1.521333","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-02","njolliffe","copilot","copilot_ai_credit","Claude Sonnet 5","81.925493","ai-credits","0.01","0.819255","0.819255","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-02","njolliffe","copilot","copilot_ai_credit","GPT-5.4","455.137429","ai-credits","0.01","4.551374","4.551374","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-02","nnuttall","copilot","copilot_ai_credit","Claude Opus 5","522.268556","ai-credits","0.01","5.222686","5.222686","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-07-02","nnuttall","copilot","coding_agent_ai_credit","Coding Agent model","1301.621459","ai-credits","0.01","13.016215","13.016215","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-07-02","normsby","copilot","copilot_ai_credit","GPT-5.6 Terra","245.180624","ai-credits","0.01","2.451806","2.451806","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-02","normsby","copilot","copilot_ai_credit","Claude Opus 5","248.609248","ai-credits","0.01","2.486092","2.486092","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-02","odinsdale","copilot","copilot_ai_credit","Claude Opus 5","374.266239","ai-credits","0.01","3.742662","3.742662","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-02","odinsdale","copilot","copilot_ai_credit","GPT-5.6 Terra","419.758197","ai-credits","0.01","4.197582","4.197582","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-02","okettering","copilot","copilot_ai_credit","GPT-5.4","469.744326","ai-credits","0.01","4.697443","4.697443","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-07-02","omicklethwait","copilot","copilot_ai_credit","Claude Opus 5","418.766680","ai-credits","0.01","4.187667","4.187667","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-02","omicklethwait","copilot","copilot_ai_credit","Claude Haiku 4.5","294.821713","ai-credits","0.01","2.948217","2.948217","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-02","omicklethwait","copilot","copilot_ai_credit","GPT-5.6 Terra","19.595224","ai-credits","0.01","0.195952","0.195952","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-02","oglossop","copilot","copilot_ai_credit","Claude Haiku 4.5","2843.244469","ai-credits","0.01","28.432445","28.432445","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-07-02","oglossop","copilot","copilot_ai_credit","Claude Sonnet 5","1545.546493","ai-credits","0.01","15.455465","15.455465","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-07-02","olattimore","copilot","copilot_ai_credit","GPT-5.6 Terra","281.456241","ai-credits","0.01","2.814562","2.814562","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-07-02","olattimore","copilot","copilot_ai_credit","MAI-Code-1-Flash","431.172534","ai-credits","0.01","4.311725","4.311725","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-07-02","olattimore","copilot","coding_agent_ai_credit","Coding Agent model","62.543200","ai-credits","0.01","0.625432","0.625432","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-07-02","osomerville","copilot","copilot_ai_credit","Claude Sonnet 5","142.376685","ai-credits","0.01","1.423767","1.423767","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-02","osomerville","copilot","copilot_ai_credit","GPT-5.3-Codex","49.956487","ai-credits","0.01","0.499565","0.499565","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-02","osomerville","copilot","copilot_ai_credit","GPT-5.6 Terra","225.328379","ai-credits","0.01","2.253284","2.253284","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-02","ohepplewhite","copilot","copilot_ai_credit","Claude Haiku 4.5","17.484877","ai-credits","0.01","0.174849","0.174849","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-07-02","ohepplewhite","copilot","copilot_ai_credit","GPT-5.6 Terra","267.575972","ai-credits","0.01","2.675760","2.675760","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-07-02","ohepplewhite","copilot","copilot_ai_credit","Claude Sonnet 5","373.484011","ai-credits","0.01","3.734840","3.734840","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-07-02","oshackleton","copilot","copilot_ai_credit","Claude Opus 5","338.394251","ai-credits","0.01","3.383943","3.383943","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-02","oshackleton","copilot","coding_agent_ai_credit","Coding Agent model","550.575043","ai-credits","0.01","5.505750","5.505750","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-02","oshackleton","copilot","coding_agent_ai_credit","Coding Agent model","280.630417","ai-credits","0.01","2.806304","2.806304","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-02","okembleford","copilot","copilot_ai_credit","MAI-Code-1-Flash","130.200163","ai-credits","0.01","1.302002","1.302002","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-02","okembleford","copilot","copilot_ai_credit","Claude Sonnet 5","137.223213","ai-credits","0.01","1.372232","1.372232","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-02","pleverton","copilot","copilot_ai_credit","Gemini 3.1 Pro","58.408865","ai-credits","0.01","0.584089","0.584089","0.000000","3000","contoso-eng","","Data Platform","0","0"
"2026-07-02","pleverton","copilot","copilot_ai_credit","GPT-5.6 Luna","313.047655","ai-credits","0.01","3.130477","3.130477","0.000000","3000","contoso-eng","","Data Platform","0","0"
"2026-07-02","pramsbottom","copilot","copilot_ai_credit","GPT-5.6 Terra","484.046958","ai-credits","0.01","4.840470","4.840470","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-07-02","pramsbottom","copilot","copilot_ai_credit","GPT-5.6 Terra","43.756438","ai-credits","0.01","0.437564","0.437564","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-07-02","pramsbottom","copilot","copilot_ai_credit","Claude Sonnet 5","196.721558","ai-credits","0.01","1.967216","1.967216","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-07-02","pmiddleton","copilot","copilot_ai_credit","Claude Haiku 4.5","107.875576","ai-credits","0.01","1.078756","1.078756","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-02","pkinsella","copilot","copilot_ai_credit","GPT-5.6 Terra","59.966520","ai-credits","0.01","0.599665","0.599665","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-02","pkinsella","copilot","copilot_ai_credit","Claude Sonnet 5","692.737171","ai-credits","0.01","6.927372","6.927372","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-02","pmarchetti","copilot","coding_agent_ai_credit","Coding Agent model","263.676324","ai-credits","0.01","2.636763","2.636763","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-02","pmarchetti","copilot","copilot_ai_credit","Claude Sonnet 5","148.739671","ai-credits","0.01","1.487397","1.487397","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-02","pbeauchamp","copilot","copilot_ai_credit","GPT-5.6 Luna","213.589718","ai-credits","0.01","2.135897","2.135897","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-02","pbeauchamp","copilot","coding_agent_ai_credit","Coding Agent model","500.131582","ai-credits","0.01","5.001316","5.001316","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-02","pjerningham","copilot","coding_agent_ai_credit","Coding Agent model","99.878832","ai-credits","0.01","0.998788","0.998788","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-02","pjerningham","copilot","copilot_ai_credit","GPT-5.3-Codex","274.290807","ai-credits","0.01","2.742908","2.742908","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-02","pjerningham","copilot","copilot_ai_credit","GPT-5.3-Codex","355.484681","ai-credits","0.01","3.554847","3.554847","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-02","qgranville","copilot","copilot_ai_credit","GPT-5.6 Terra","691.741546","ai-credits","0.01","6.917415","6.917415","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-02","qgranville","copilot","copilot_ai_credit","Claude Sonnet 5","304.325776","ai-credits","0.01","3.043258","3.043258","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-02","qgranville","copilot","copilot_ai_credit","GPT-5.3-Codex","275.752185","ai-credits","0.01","2.757522","2.757522","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-02","rgoldsworthy","copilot","copilot_ai_credit","GPT-5.6 Luna","278.923279","ai-credits","0.01","2.789233","2.789233","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-07-02","rgoldsworthy","copilot","copilot_ai_credit","Gemini 3.1 Pro","267.719612","ai-credits","0.01","2.677196","2.677196","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-07-02","rgoldsworthy","copilot","copilot_ai_credit","GPT-5.3-Codex","514.854178","ai-credits","0.01","5.148542","5.148542","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","athorncroft","copilot","copilot_ai_credit","Claude Sonnet 5","334.687871","ai-credits","0.01","3.346879","3.346879","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","athorncroft","copilot","copilot_ai_credit","GPT-5.4","108.113110","ai-credits","0.01","1.081131","1.081131","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","adinsdale","copilot","copilot_ai_credit","GPT-5.6 Terra","264.617364","ai-credits","0.01","2.646174","2.646174","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","agarrowby","copilot","copilot_ai_credit","Gemini 3.1 Pro","51.632091","ai-credits","0.01","0.516321","0.516321","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","agarrowby","copilot","copilot_ai_credit","Claude Sonnet 5","68.454190","ai-credits","0.01","0.684542","0.684542","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","aravensworth","copilot","copilot_ai_credit","Gemini 3.1 Pro","156.051183","ai-credits","0.01","1.560512","1.560512","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","aravensworth","copilot","copilot_ai_credit","Gemini 3.1 Pro","384.968660","ai-credits","0.01","3.849687","3.849687","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","aravensworth","copilot","copilot_ai_credit","Claude Haiku 4.5","284.094012","ai-credits","0.01","2.840940","2.840940","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","ajephson","copilot","coding_agent_ai_credit","Coding Agent model","631.372796","ai-credits","0.01","6.313728","6.313728","0.000000","3000","contoso-eng","","Data Platform","0","0"
"2026-07-03","awadsworth2","copilot","copilot_ai_credit","GPT-5.6 Luna","443.990670","ai-credits","0.01","4.439907","4.439907","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-07-03","bingoldsby","copilot","copilot_ai_credit","GPT-5.6 Luna","96.949477","ai-credits","0.01","0.969495","0.969495","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","bingoldsby","copilot","copilot_ai_credit","Gemini 3.1 Pro","510.150726","ai-credits","0.01","5.101507","5.101507","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","bingoldsby","copilot","copilot_ai_credit","GPT-5.4","475.434657","ai-credits","0.01","4.754347","4.754347","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","bquibell","copilot","copilot_ai_credit","GPT-5.6 Terra","738.144361","ai-credits","0.01","7.381444","7.381444","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","bquibell","copilot","copilot_ai_credit","GPT-5.6 Terra","570.006168","ai-credits","0.01","5.700062","5.700062","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","bwainwright","copilot","copilot_ai_credit","GPT-5.6 Terra","245.136639","ai-credits","0.01","2.451366","2.451366","0.000000","3000","contoso-eng","","Data Platform","0","0"
"2026-07-03","bwetherby","copilot","copilot_ai_credit","Gemini 3.1 Pro","36.332663","ai-credits","0.01","0.363327","0.363327","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","bwetherby","copilot","copilot_ai_credit","GPT-5.6 Terra","606.238570","ai-credits","0.01","6.062386","6.062386","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","cnaseby","copilot","copilot_ai_credit","Claude Sonnet 5","478.588909","ai-credits","0.01","4.785889","4.785889","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","cnaseby","copilot","copilot_ai_credit","Claude Sonnet 5","764.348714","ai-credits","0.01","7.643487","7.643487","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","cnaseby","copilot","copilot_ai_credit","Claude Sonnet 5","431.243153","ai-credits","0.01","4.312432","4.312432","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","csomerville","copilot","copilot_ai_credit","GPT-5.6 Sol","164.019967","ai-credits","0.01","1.640200","1.640200","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","csomerville","copilot","copilot_ai_credit","GPT-5.3-Codex","172.000447","ai-credits","0.01","1.720004","1.720004","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","csomerville","copilot","copilot_ai_credit","Claude Sonnet 5","47.978658","ai-credits","0.01","0.479787","0.479787","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","cmontrose","copilot","copilot_ai_credit","GPT-5.6 Terra","241.681727","ai-credits","0.01","2.416817","2.416817","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","csilverton","copilot","copilot_ai_credit","GPT-5.6 Sol","693.015573","ai-credits","0.01","6.930156","6.930156","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","ckettlewell","copilot","copilot_ai_credit","GPT-5.3-Codex","337.835068","ai-credits","0.01","3.378351","3.378351","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","ckettlewell","copilot","copilot_ai_credit","GPT-5.6 Luna","162.368187","ai-credits","0.01","1.623682","1.623682","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","ctremayne","copilot","copilot_ai_credit","Claude Sonnet 5","353.061185","ai-credits","0.01","3.530612","3.530612","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","ctremayne","copilot","copilot_ai_credit","GPT-5.3-Codex","529.709761","ai-credits","0.01","5.297098","5.297098","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","dwolstenholme","copilot","copilot_ai_credit","Gemini 3.1 Pro","90.998863","ai-credits","0.01","0.909989","0.909989","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","dwolstenholme","copilot","copilot_ai_credit","Claude Haiku 4.5","55.185105","ai-credits","0.01","0.551851","0.551851","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","dwolstenholme","copilot","copilot_ai_credit","GPT-5.6 Sol","127.989461","ai-credits","0.01","1.279895","1.279895","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","dbeauchamp","copilot","copilot_ai_credit","GPT-5.6 Luna","149.923273","ai-credits","0.01","1.499233","1.499233","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","dbeauchamp","copilot","copilot_ai_credit","GPT-5.6 Luna","178.346906","ai-credits","0.01","1.783469","1.783469","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","dblackwood","copilot","copilot_ai_credit","GPT-5.6 Terra","300.194782","ai-credits","0.01","3.001948","3.001948","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","dblackwood","copilot","copilot_ai_credit","GPT-5.6 Terra","325.671387","ai-credits","0.01","3.256714","3.256714","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","dblackwood","copilot","copilot_ai_credit","MAI-Code-1-Flash","618.165650","ai-credits","0.01","6.181657","6.181657","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","dglenister","copilot","copilot_ai_credit","GPT-5.3-Codex","47.157049","ai-credits","0.01","0.471570","0.471570","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","dglenister","copilot","copilot_ai_credit","GPT-5.3-Codex","98.586409","ai-credits","0.01","0.985864","0.985864","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","dwhitcombe","copilot","copilot_ai_credit","GPT-5.3-Codex","263.158301","ai-credits","0.01","2.631583","2.631583","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","dwhitcombe","copilot","copilot_ai_credit","GPT-5.6 Terra","454.785167","ai-credits","0.01","4.547852","4.547852","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","dnettleship","copilot","copilot_ai_credit","Gemini 3.1 Pro","54.882170","ai-credits","0.01","0.548822","0.548822","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-07-03","dgarrowby","copilot","copilot_ai_credit","Gemini 3.1 Pro","382.652021","ai-credits","0.01","3.826520","3.826520","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-07-03","etrelawney","copilot","copilot_ai_credit","MAI-Code-1-Flash","2403.816996","ai-credits","0.01","24.038170","24.038170","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","etrelawney","copilot","copilot_ai_credit","Claude Sonnet 5","2550.452059","ai-credits","0.01","25.504521","25.504521","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","efairbrother","copilot","copilot_ai_credit","GPT-5.6 Luna","171.265309","ai-credits","0.01","1.712653","1.712653","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-07-03","efairbrother","copilot","copilot_ai_credit","GPT-5.6 Terra","127.242195","ai-credits","0.01","1.272422","1.272422","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-07-03","efairbrother","copilot","copilot_ai_credit","GPT-5.6 Terra","178.946622","ai-credits","0.01","1.789466","1.789466","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-07-03","elindquist","copilot","copilot_ai_credit","Claude Haiku 4.5","75.608053","ai-credits","0.01","0.756081","0.756081","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","eyoxall","copilot","coding_agent_ai_credit","Coding Agent model","605.286733","ai-credits","0.01","6.052867","6.052867","0.000000","3000","contoso-digital","","Member Digital","0","0"
"2026-07-03","elymington","copilot","copilot_ai_credit","Claude Haiku 4.5","712.536391","ai-credits","0.01","7.125364","7.125364","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","elymington","copilot","copilot_ai_credit","MAI-Code-1-Flash","295.141393","ai-credits","0.01","2.951414","2.951414","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","fballantyne","copilot","copilot_ai_credit","Claude Opus 5","719.537288","ai-credits","0.01","7.195373","7.195373","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","fballantyne","copilot","copilot_ai_credit","GPT-5.4","451.912448","ai-credits","0.01","4.519124","4.519124","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","fballantyne","copilot","copilot_ai_credit","GPT-5.4","557.038217","ai-credits","0.01","5.570382","5.570382","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","ffotheringay","copilot","copilot_ai_credit","GPT-5.4","282.992955","ai-credits","0.01","2.829930","2.829930","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-07-03","ffotheringay","copilot","copilot_ai_credit","GPT-5.4","166.714224","ai-credits","0.01","1.667142","1.667142","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-07-03","ffotheringay","copilot","copilot_ai_credit","GPT-5.3-Codex","322.969088","ai-credits","0.01","3.229691","3.229691","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-07-03","fquiller","copilot","copilot_ai_credit","GPT-5.4","179.554531","ai-credits","0.01","1.795545","1.795545","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-03","ffairweather","copilot","copilot_ai_credit","Claude Opus 5","791.351560","ai-credits","0.01","7.913516","7.913516","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","gtarrington","copilot","copilot_ai_credit","GPT-5.6 Sol","262.629875","ai-credits","0.01","2.626299","2.626299","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-07-03","gtarrington","copilot","coding_agent_ai_credit","Coding Agent model","436.793105","ai-credits","0.01","4.367931","4.367931","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-07-03","gselwyn","copilot","copilot_ai_credit","Gemini 3.1 Pro","149.814301","ai-credits","0.01","1.498143","1.498143","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","gselwyn","copilot","copilot_ai_credit","GPT-5.6 Luna","34.966142","ai-credits","0.01","0.349661","0.349661","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","gballantyne2","copilot","copilot_ai_credit","Gemini 3.1 Pro","254.953927","ai-credits","0.01","2.549539","2.549539","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","ggarforth","copilot","copilot_ai_credit","GPT-5.6 Terra","206.795343","ai-credits","0.01","2.067953","2.067953","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","ggarforth","copilot","copilot_ai_credit","GPT-5.6 Luna","505.621909","ai-credits","0.01","5.056219","5.056219","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","ggarforth","copilot","coding_agent_ai_credit","Coding Agent model","388.703137","ai-credits","0.01","3.887031","3.887031","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","glittlewood","copilot","copilot_ai_credit","GPT-5.4","380.389077","ai-credits","0.01","3.803891","3.803891","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","glittlewood","copilot","copilot_ai_credit","GPT-5.4","237.180131","ai-credits","0.01","2.371801","2.371801","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","gredmayne","copilot","copilot_ai_credit","Claude Sonnet 5","92.408821","ai-credits","0.01","0.924088","0.924088","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","gredmayne","copilot","copilot_ai_credit","GPT-5.3-Codex","129.612694","ai-credits","0.01","1.296127","1.296127","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","gtremayne","copilot","copilot_ai_credit","GPT-5.4","218.725743","ai-credits","0.01","2.187257","2.187257","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","gtremayne","copilot","copilot_ai_credit","GPT-5.6 Terra","84.486360","ai-credits","0.01","0.844864","0.844864","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","gtremayne","copilot","copilot_ai_credit","GPT-5.6 Luna","370.534252","ai-credits","0.01","3.705343","3.705343","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","gvansittart","copilot","copilot_ai_credit","GPT-5.6 Luna","527.914004","ai-credits","0.01","5.279140","5.279140","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","gvansittart","copilot","copilot_ai_credit","GPT-5.6 Terra","363.396025","ai-credits","0.01","3.633960","3.633960","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","hattenborough","copilot","copilot_ai_credit","Claude Sonnet 5","217.820478","ai-credits","0.01","2.178205","2.178205","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","hattenborough","copilot","copilot_ai_credit","GPT-5.6 Sol","544.474847","ai-credits","0.01","5.444748","5.444748","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","hattenborough","copilot","copilot_ai_credit","GPT-5.6 Sol","466.589504","ai-credits","0.01","4.665895","4.665895","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","hkingsmill","copilot","copilot_ai_credit","GPT-5.6 Terra","396.920231","ai-credits","0.01","3.969202","3.969202","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","hkingsmill","copilot","copilot_ai_credit","GPT-5.3-Codex","268.964940","ai-credits","0.01","2.689649","2.689649","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","hkingsmill","copilot","coding_agent_ai_credit","Coding Agent model","253.716215","ai-credits","0.01","2.537162","2.537162","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","hblackwood","copilot","copilot_ai_credit","GPT-5.6 Luna","305.372030","ai-credits","0.01","3.053720","3.053720","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","hcoltrane","copilot","copilot_ai_credit","GPT-5.6 Terra","102.508454","ai-credits","0.01","1.025085","1.025085","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","hcoltrane","copilot","copilot_ai_credit","GPT-5.6 Terra","515.300771","ai-credits","0.01","5.153008","5.153008","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","hfairweather","copilot","copilot_ai_credit","GPT-5.3-Codex","100.131153","ai-credits","0.01","1.001312","1.001312","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-07-03","hfairweather","copilot","copilot_ai_credit","MAI-Code-1-Flash","520.143829","ai-credits","0.01","5.201438","5.201438","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-07-03","icrowhurst","copilot","copilot_ai_credit","GPT-5.6 Luna","553.990693","ai-credits","0.01","5.539907","5.539907","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","icrowhurst","copilot","copilot_ai_credit","GPT-5.6 Terra","235.564060","ai-credits","0.01","2.355641","2.355641","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","ioglethorpe","copilot","copilot_ai_credit","GPT-5.6 Sol","209.070559","ai-credits","0.01","2.090706","2.090706","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-07-03","ifenwick","copilot","copilot_ai_credit","Claude Sonnet 5","689.687137","ai-credits","0.01","6.896871","6.896871","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-07-03","ifenwick","copilot","copilot_ai_credit","GPT-5.6 Sol","90.126965","ai-credits","0.01","0.901270","0.901270","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-07-03","ihigginbotham","copilot","copilot_ai_credit","GPT-5.6 Luna","36.410476","ai-credits","0.01","0.364105","0.364105","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","ihigginbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","221.602705","ai-credits","0.01","2.216027","2.216027","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","inuttall","copilot","copilot_ai_credit","Claude Sonnet 5","520.344178","ai-credits","0.01","5.203442","5.203442","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-07-03","jyeovil","copilot","copilot_ai_credit","GPT-5.6 Luna","373.638197","ai-credits","0.01","3.736382","3.736382","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","jyeovil","copilot","coding_agent_ai_credit","Coding Agent model","476.138133","ai-credits","0.01","4.761381","4.761381","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","jpennington","copilot","copilot_ai_credit","Claude Opus 5","582.968392","ai-credits","0.01","5.829684","5.829684","0.000000","7000","contoso-digital","","Claims Platform","0","0"
